X,Y,fid,New Name,Lon,Lat,Path,RelPath,Images,File Name Old,Name,Category,Location,Address,Year of Installation,Medium,Installation & Maintenance,Artist,Other Details,Latitude,Longitude,layer,icon_url
77.5878866,12.9495872997222,"161",174.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\174.jpg,./Images First Batch/174.jpg,"<img src = ""./Images First Batch/174.jpg"" width=""300"" height=""225""/>",20220821_074530,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"162",175.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\175.jpg,./Images First Batch/175.jpg,"<img src = ""./Images First Batch/175.jpg"" width=""300"" height=""225""/>",20220821_074541,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"163",176.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\176.jpg,./Images First Batch/176.jpg,"<img src = ""./Images First Batch/176.jpg"" width=""300"" height=""225""/>",20220821_074557,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"164",177.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\177.jpg,./Images First Batch/177.jpg,"<img src = ""./Images First Batch/177.jpg"" width=""300"" height=""225""/>",20220821_074611,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"165",178.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\178.jpg,./Images First Batch/178.jpg,"<img src = ""./Images First Batch/178.jpg"" width=""300"" height=""225""/>",20220821_074618,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5871944997222,12.9528876997222,"166",179.jpg,77.5871944997222,12.9528876997222,D:/Research Grant/Images First Batch\179.jpg,./Images First Batch/179.jpg,"<img src = ""./Images First Batch/179.jpg"" width=""300"" height=""225""/>",20220821_074642,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
nan,nan,"167",005.jpg,,,D:/Research Grant/Images First Batch\005.jpg,./Images First Batch/005.jpg,,IMG_0990,Dr. B.R.Ambedkar,Politics,Street corner,SJP road and Avenue Road junction  ,,Fiber Glass,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"168",007.jpg,,,D:/Research Grant/Images First Batch\007.jpg,./Images First Batch/007.jpg,,"Maha bodhi society, near mekhri circle",Dr. B.R.Ambedkar,Politics,Park ,"Mahabodhi Society, Sadashivanagara",,,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"169",010.jpg,,,D:/Research Grant/Images First Batch\010.jpg,./Images First Batch/010.jpg,,IMG_0190,Dr. B.R.Ambedkar,Politics,Public building,Vidhana Soudha,"2016",,Government of Karnataka,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"170",011.jpg,,,D:/Research Grant/Images First Batch\011.jpg,./Images First Batch/011.jpg,,IMG_0356a,B.D.Jatti,Politics,Public building,"Basava Bhavana, Basaweshvara Circle",,,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"171",013.jpg,,,D:/Research Grant/Images First Batch\013.jpg,./Images First Batch/013.jpg,,IMG_0351a,Basavanna,Religious,Public building,"Anubhava Mantapa, Basava Bhavana, Basaweshvara circle",,,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"172",037.jpg,,,D:/Research Grant/Images First Batch\037.jpg,./Images First Batch/037.jpg,,IMG_0158,Mohandas Karamchand Gandhi ,Politics,Public building,Vidhana Soudha,,Bronze,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"173",073.jpg,,,D:/Research Grant/Images First Batch\073.jpg,./Images First Batch/073.jpg,,20210822_081717,Police Thimmayya,Historic,Traffic island ,"Opp GPO, Raj Bhavan road","1995",Marble,Bangalore City Police,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"174",077.jpg,,,D:/Research Grant/Images First Batch\077.jpg,./Images First Batch/077.jpg,,IMG_0370a,Jawaharlal Nehru,Politics,Park,"Nehru circle, Sheshadripuram","2006",Bronze,BBMP,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.638608,12.961137,"175",087.jpg,77.638608,12.961137,D:/Research Grant/Images First Batch\087.jpg,./Images First Batch/087.jpg,,23 IMG_0311,Dr. Rajkumar,Movies,Street corner,Dommaluru main road,"2016",,Dommaluru Kannada Yuva Balaga,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"176",095.jpg,,,D:/Research Grant/Images First Batch\095.jpg,./Images First Batch/095.jpg,,IMG_8410,Dr. Rajkumar,Movies,Street corner,"BDA Complex, Nagarabhavi","2008",,Karnataka Rakshana Vedike,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"177",110.jpg,,,D:/Research Grant/Images First Batch\110.jpg,./Images First Batch/110.jpg,,IMG_20191201_072018,Chatrapati Shivaji,Cultural /Politics,Memorial Park ,"Sankey Road, Sadashivanagara","1993",,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"178",113.jpg,,,D:/Research Grant/Images First Batch\113.jpg,./Images First Batch/113.jpg,,"Thiruvalluvar, Halasoor",Thiruvalluvar,Cultural /Religious,Memorial Park ,"Tamil Sangam road, Halasuru",,,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"179",158.jpg,,,D:/Research Grant/Images First Batch\158.jpg,./Images First Batch/158.jpg,,20220501_071839,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood and Stone,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"180",180.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\180.jpg,./Images First Batch/180.jpg,,IMG_1154,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"181",181.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\181.jpg,./Images First Batch/181.jpg,,IMG_1162,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"182",182.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\182.jpg,./Images First Batch/182.jpg,,IMG_1163,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"183",183.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\183.jpg,./Images First Batch/183.jpg,,IMG_1168,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"184",184.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\184.jpg,./Images First Batch/184.jpg,,IMG_1175,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"185",185.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\185.jpg,./Images First Batch/185.jpg,,IMG_1187,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Stone ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"186",186.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\186.jpg,./Images First Batch/186.jpg,,IMG_1188,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Cement,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"187",187.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\187.jpg,./Images First Batch/187.jpg,,IMG_1196,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Cement,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"188",188.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\188.jpg,./Images First Batch/188.jpg,,IMG_1169,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Cement,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"189",189.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\189.jpg,./Images First Batch/189.jpg,,IMG_1202,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Cement,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"190",190.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\190.jpg,./Images First Batch/190.jpg,,IMG_1199,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Cement,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"191",191.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\191.jpg,./Images First Batch/191.jpg,,IMG_1190,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Metal ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"192",192.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\192.jpg,./Images First Batch/192.jpg,,IMG_1194,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Metal ,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"193",193.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\193.jpg,./Images First Batch/193.jpg,,IMG_1165,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,Fiber Glass,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.584639,12.961816,"194",194.jpg,77.584639,12.961816,D:/Research Grant/Images First Batch\194.jpg,./Images First Batch/194.jpg,,IMG_1185,Contemporary Sculpture,Art,Public building,"Kannada Bhavana, J.C.Road",,,,,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"195",195.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\195.jpg,./Images First Batch/195.jpg,,IMG_1077,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"196",196.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\196.jpg,./Images First Batch/196.jpg,,IMG_1102,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"197",197.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\197.jpg,./Images First Batch/197.jpg,,IMG_1049,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"198",198.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\198.jpg,./Images First Batch/198.jpg,,IMG_1044,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"199",199.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\199.jpg,./Images First Batch/199.jpg,,IMG_1065,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"200",200.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\200.jpg,./Images First Batch/200.jpg,,IMG_1036,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"201",201.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\201.jpg,./Images First Batch/201.jpg,,IMG_1032,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"202",202.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\202.jpg,./Images First Batch/202.jpg,,IMG_1028,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"203",203.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\203.jpg,./Images First Batch/203.jpg,,IMG_1061,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"204",204.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\204.jpg,./Images First Batch/204.jpg,,IMG_1053,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"205",205.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\205.jpg,./Images First Batch/205.jpg,,IMG_1040,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"206",206.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\206.jpg,./Images First Batch/206.jpg,,IMG_1066,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"207",207.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\207.jpg,./Images First Batch/207.jpg,,IMG_1123,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"208",208.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\208.jpg,./Images First Batch/208.jpg,,IMG_1143,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"209",209.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\209.jpg,./Images First Batch/209.jpg,,IMG_1138,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Stone,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"210",210.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\210.jpg,./Images First Batch/210.jpg,,IMG_1016,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Cement,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"211",211.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\211.jpg,./Images First Batch/211.jpg,,IMG_1021,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Cement,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"212",212.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\212.jpg,./Images First Batch/212.jpg,,IMG_1018,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,Fiber glass,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.585475,12.963233,"213",213.jpg,77.585475,12.963233,D:/Research Grant/Images First Batch\213.jpg,./Images First Batch/213.jpg,,IMG_1072,Contemporary Sculpture,Art,Sculpture Park ,"Shilpavana, Adjacent to Ravindra Kalakshetra ",,,"Kannada and Culture Dept, Karnataka Shilpakala Academy, Public Works Dept.",,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
nan,nan,"214",214.jpg,,,D:/Research Grant/Images First Batch\214.jpg,./Images First Batch/214.jpg,,20220410_094045,Contemporary Sculpture,Art,Street corner,"MG Road, next to Bible Society",,Metal,Biocon ,Yusuf Arakkal,,,,First Batch Statues and Sculptures_48 without coordinates_lon to decimal,./0.png
77.5151922997222,12.9503059997222,"215",215.jpg,77.5151922997222,12.9503059997222,D:/Research Grant/Images Second Batch\215.jpg,./Images Second Batch/215.jpg,"<img src = ""./Images Second Batch/215.jpg"" width=""300"" height=""225""/>",20220921_174234,Dr. B.R.Ambedkar,Politics,Public building,"Dr.Ambedkar School of Economics, Gandhi marg, Bangalore University","2022",,,,,,,Second Batch Statues and Sculptures,./0.png
77.5021803,12.949896,"216",216.jpg,77.5021803,12.949896,D:/Research Grant/Images Second Batch\216.jpg,./Images Second Batch/216.jpg,"<img src = ""./Images Second Batch/216.jpg"" width=""300"" height=""225""/>",20221018_095946,Dr. B.R.Ambedkar,Politics,Public building,"Admin block, Gandhi marg, Bangalore University",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5709635997222,13.0288199997222,"217",218.jpg,77.5709635997222,13.0288199997222,D:/Research Grant/Images Second Batch\218.jpg,./Images Second Batch/218.jpg,"<img src = ""./Images Second Batch/218.jpg"" width=""300"" height=""225""/>",20221001_140446,Basavanna,Religious,Park ,"Adjacent to Ramaiaha Hospital, new BEL road ",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5737723997222,12.948033,"218",219.jpg,77.5737723997222,12.948033,D:/Research Grant/Images Second Batch\219.jpg,./Images Second Batch/219.jpg,"<img src = ""./Images Second Batch/219.jpg"" width=""300"" height=""225""/>",20220923_091541,B M Shrikantaiha,Literature,Memorial Park ,"KR road vanivilasa road junction, National college signal ","1995",,"BBMP, Sahiti Kalaavidara Balaga",Venkatacahalapathi,Developed 2021,,,Second Batch Statues and Sculptures,./0.png
77.577843,12.9802803,"219",220.jpg,77.577843,12.9802803,D:/Research Grant/Images Second Batch\220.jpg,./Images Second Batch/220.jpg,"<img src = ""./Images Second Batch/220.jpg"" width=""300"" height=""225""/>",20220923_070649,Buddha,Religious,Street corner,"Below Anandarao circle flyover, Sheshadri road, Gandhinagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.534986,12.9766098,"220",221.jpg,77.534986,12.9766098,D:/Research Grant/Images Second Batch\221.jpg,./Images Second Batch/221.jpg,"<img src = ""./Images Second Batch/221.jpg"" width=""300"" height=""225""/>",20220916_174031,Buddha,Religious,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5916706,12.9755657,"221",223.jpg,77.5916706,12.9755657,D:/Research Grant/Images Second Batch\223.jpg,./Images Second Batch/223.jpg,"<img src = ""./Images Second Batch/223.jpg"" width=""300"" height=""225""/>",20220923_081949,Contemporary sculpture,Art ,Park ,Cubbon Park ,,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5564021997222,12.9515866,"222",224.jpg,77.5564021997222,12.9515866,D:/Research Grant/Images Second Batch\224.jpg,./Images Second Batch/224.jpg,"<img src = ""./Images Second Batch/224.jpg"" width=""300"" height=""225""/>",20220923_094215,Contemporary sculpture,Art ,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5558031,12.9520991997222,"223",225.jpg,77.5558031,12.9520991997222,D:/Research Grant/Images Second Batch\225.jpg,./Images Second Batch/225.jpg,"<img src = ""./Images Second Batch/225.jpg"" width=""300"" height=""225""/>",20220923_094307,Contemporary sculpture,Art ,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5581803997222,12.9507849,"224",226.jpg,77.5581803997222,12.9507849,D:/Research Grant/Images Second Batch\226.jpg,./Images Second Batch/226.jpg,"<img src = ""./Images Second Batch/226.jpg"" width=""300"" height=""225""/>",20220923_094541,Contemporary sculpture,Art ,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5573435,12.9521844997222,"225",227.jpg,77.5573435,12.9521844997222,D:/Research Grant/Images Second Batch\227.jpg,./Images Second Batch/227.jpg,"<img src = ""./Images Second Batch/227.jpg"" width=""300"" height=""225""/>",20220923_094747,Contemporary sculpture,Art ,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5763831,12.98277,"226",229.jpg,77.5763831,12.98277,D:/Research Grant/Images Second Batch\229.jpg,./Images Second Batch/229.jpg,"<img src = ""./Images Second Batch/229.jpg"" width=""300"" height=""225""/>",20220923_070345,Mahatma Gandhi,Politics,Public building,"Congress House, Loop road, Race Course, Gandhinagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5711222997222,12.9452435,"227",230.jpg,77.5711222997222,12.9452435,D:/Research Grant/Images Second Batch\230.jpg,./Images Second Batch/230.jpg,"<img src = ""./Images Second Batch/230.jpg"" width=""300"" height=""225""/>",20220923_092305,Mahatma Gandhi,Politics,Street corner,"Basavanagudi Cooperative Society, Basavanagudi","2000",,Basavanagudi Cooperative Society,,,,,Second Batch Statues and Sculptures,./0.png
77.5242001997222,12.9643318997222,"228",231.jpg,77.5242001997222,12.9643318997222,D:/Research Grant/Images Second Batch\231.jpg,./Images Second Batch/231.jpg,"<img src = ""./Images Second Batch/231.jpg"" width=""300"" height=""225""/>",20220914_165122,Mahatma Gandhi,Politics,Park ,"Sri Ammebal Subbarao Pai park, Canara Bank colony, Nagarabhavi road",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5585386,12.9508022,"229",232.jpg,77.5585386,12.9508022,D:/Research Grant/Images Second Batch\232.jpg,./Images Second Batch/232.jpg,"<img src = ""./Images Second Batch/232.jpg"" width=""300"" height=""225""/>",20220923_095038,Dr. U.R.Ananthamurthy,Literature,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5349431,12.9765551,"230",233.jpg,77.5349431,12.9765551,D:/Research Grant/Images Second Batch\233.jpg,./Images Second Batch/233.jpg,"<img src = ""./Images Second Batch/233.jpg"" width=""300"" height=""225""/>",20220916_174451,Dr. U.R.Ananthamurthy,Literature,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5585386,12.9508022,"231",234.jpg,77.5585386,12.9508022,D:/Research Grant/Images Second Batch\234.jpg,./Images Second Batch/234.jpg,"<img src = ""./Images Second Batch/234.jpg"" width=""300"" height=""225""/>",20220923_095153,D R Bendre,Literature,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5349589,12.9766671997222,"232",235.jpg,77.5349589,12.9766671997222,D:/Research Grant/Images Second Batch\235.jpg,./Images Second Batch/235.jpg,"<img src = ""./Images Second Batch/235.jpg"" width=""300"" height=""225""/>",20220916_174326,D R Bendre,Literature,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5349592,12.9767755997222,"233",236.jpg,77.5349592,12.9767755997222,D:/Research Grant/Images Second Batch\236.jpg,./Images Second Batch/236.jpg,"<img src = ""./Images Second Batch/236.jpg"" width=""300"" height=""225""/>",20220916_174302,Chandrshekara Kambara,Literature,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5581803997222,12.9507849,"234",237.jpg,77.5581803997222,12.9507849,D:/Research Grant/Images Second Batch\237.jpg,./Images Second Batch/237.jpg,"<img src = ""./Images Second Batch/237.jpg"" width=""300"" height=""225""/>",20220923_095005,Girish Karnad,Literature,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5349431,12.9765551,"235",238.jpg,77.5349431,12.9765551,D:/Research Grant/Images Second Batch\238.jpg,./Images Second Batch/238.jpg,"<img src = ""./Images Second Batch/238.jpg"" width=""300"" height=""225""/>",20220916_174438,Girish Karnad,Literature,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5452300997222,12.955446,"236",239.jpg,77.5452300997222,12.955446,D:/Research Grant/Images Second Batch\239.jpg,./Images Second Batch/239.jpg,"<img src = ""./Images Second Batch/239.jpg"" width=""300"" height=""225""/>",20220923_095336,Kuvempu,Literature,Park ,"Jinke Park, Nanjamba Agrahara, Kempegowda Nagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5581803997222,12.9507849,"237",240.jpg,77.5581803997222,12.9507849,D:/Research Grant/Images Second Batch\240.jpg,./Images Second Batch/240.jpg,"<img src = ""./Images Second Batch/240.jpg"" width=""300"" height=""225""/>",20220916_174428,Kuvempu,Literature,Park ,"Kanakagiri Udyana, Govindarajanagara",,,,,,,,Second Batch Statues and Sculptures,./0.png
77.5349431,12.9765551,"238",241.jpg,77.5349431,12.9765551,D:/Research Grant/Images Second Batch\241.jpg,./Images Second Batch/241.jpg,"<img src = ""./Images Second Batch/241.jpg"" width=""300"" height=""225""/>",20221006_112902,Kuvempu,Literature,Street corner,"Hosaguddadahalli, Mysore road","2008",,Kaveri kannada Hitarakshana Samithi,,,,,Second Batch Statues and Sculptures,./0.png
